3.097345829010009766e-01,3.013698458671569824e-01,2.800000011920928955e-01,5.479452386498451233e-02,5.943239331245422363e-01,2.112676054239273071e-01,1.766784489154815674e-01,4.941270649433135986e-01,2.913384437561035156e-01,5.688622593879699707e-01,1.384616196155548096e-01,0.000000000000000000e+00
2.477876394987106323e-01,3.219177722930908203e-01,7.999999821186065674e-02,2.397260218858718872e-01,1.235392391681671143e-01,7.042253762483596802e-02,8.127208799123764038e-02,5.381784439086914062e-01,5.039370059967041016e-01,1.017964035272598267e-01,9.230775386095046997e-02,0.000000000000000000e+00
2.920354306697845459e-01,1.369862854480743408e-01,5.099999904632568359e-01,6.164383143186569214e-02,5.492487549781799316e-01,2.253521084785461426e-01,1.766784489154815674e-01,5.014704465866088867e-01,2.362203896045684814e-01,4.491018056869506836e-01,1.230769529938697815e-01,0.000000000000000000e+00
3.805309832096099854e-01,6.849315017461776733e-02,4.799999892711639404e-01,6.164383143186569214e-02,1.085141897201538086e-01,3.943662047386169434e-01,1.908127218484878540e-01,4.941270649433135986e-01,5.118110179901123047e-01,1.197604537010192871e-01,1.538461595773696899e-01,0.000000000000000000e+00
2.654867470264434814e-01,1.849314868450164795e-01,3.100000023841857910e-01,9.589041024446487427e-02,1.168614402413368225e-01,3.098591566085815430e-01,2.296819835901260376e-01,5.969164967536926270e-01,6.141731142997741699e-01,1.916167438030242920e-01,2.000000327825546265e-01,0.000000000000000000e+00
2.920354306697845459e-01,2.123287618160247803e-01,2.099999934434890747e-01,4.794520884752273560e-02,1.569282114505767822e-01,1.267605572938919067e-01,1.095406338572502136e-01,4.794403612613677979e-01,3.385826647281646729e-01,3.473054170608520508e-01,1.692308336496353149e-01,0.000000000000000000e+00
3.451327681541442871e-01,2.534246444702148438e-01,1.099999994039535522e-01,9.589041024446487427e-02,1.202003359794616699e-01,1.126760542392730713e-01,2.155476957559585571e-01,4.941270649433135986e-01,3.385826647281646729e-01,1.197604537010192871e-01,1.538461595773696899e-01,0.000000000000000000e+00
2.035398483276367188e-01,1.917808204889297485e-01,1.400000005960464478e-01,1.027397289872169495e-01,1.218697875738143921e-01,2.816901504993438721e-01,1.201413422822952271e-01,4.941270649433135986e-01,5.433070659637451172e-01,1.796407103538513184e-01,2.000000327825546265e-01,0.000000000000000000e+00
1.504425108432769775e-01,1.849314868450164795e-01,1.599999964237213135e-01,3.424657508730888367e-02,1.135225370526313782e-01,1.408450752496719360e-01,6.007067114114761353e-02,3.986809849739074707e-01,4.724407792091369629e-01,1.377245485782623291e-01,1.384616196155548096e-01,0.000000000000000000e+00
2.654867470264434814e-01,1.986301243305206299e-01,2.399999946355819702e-01,6.164383143186569214e-02,1.135225370526313782e-01,4.225352033972740173e-02,1.766784489154815674e-02,4.500757157802581787e-01,4.251967370510101318e-01,1.556885987520217896e-01,1.692308336496353149e-01,0.000000000000000000e+00
2.920354306697845459e-01,2.123287618160247803e-01,2.099999934434890747e-01,4.794520884752273560e-02,1.569282114505767822e-01,1.267605572938919067e-01,1.095406338572502136e-01,4.794403612613677979e-01,3.385826647281646729e-01,3.473054170608520508e-01,1.692308336496353149e-01,0.000000000000000000e+00
2.212389558553695679e-01,4.041095674037933350e-01,0.000000000000000000e+00,6.849315017461776733e-02,1.135225370526313782e-01,1.830985844135284424e-01,1.024734973907470703e-01,5.234960913658142090e-01,5.748030543327331543e-01,1.317365318536758423e-01,1.538461595773696899e-01,0.000000000000000000e+00
2.831858992576599121e-01,3.595890104770660400e-01,0.000000000000000000e+00,7.534246891736984253e-02,1.168614402413368225e-01,9.859155118465423584e-02,3.533568978309631348e-02,4.647580385208129883e-01,5.039370059967041016e-01,1.556885987520217896e-01,2.153847068548202515e-01,0.000000000000000000e+00
1.858407109975814819e-01,3.801369667053222656e-01,7.000000029802322388e-02,1.027397289872169495e-01,1.285475790500640869e-01,2.253521084785461426e-01,2.685512304306030273e-01,4.207066893577575684e-01,4.803147912025451660e-01,1.257485151290893555e-01,2.615385651588439941e-01,0.000000000000000000e+00
2.035398483276367188e-01,3.869862854480743408e-01,0.000000000000000000e+00,1.095890402793884277e-01,1.552587598562240601e-01,2.957746386528015137e-01,1.095406338572502136e-01,4.794403612613677979e-01,5.669290423393249512e-01,1.437125653028488159e-01,3.384616672992706299e-01,0.000000000000000000e+00
3.274336755275726318e-01,3.664383292198181152e-01,1.199999973177909851e-01,9.589041024446487427e-02,1.185308843851089478e-01,1.971831023693084717e-01,3.780918717384338379e-01,4.794403612613677979e-01,3.385826647281646729e-01,1.976048052310943604e-01,2.153847068548202515e-01,0.000000000000000000e+00
2.035398483276367188e-01,3.321917951107025146e-01,1.199999973177909851e-01,6.712328791618347168e-01,1.018363907933235168e-01,5.492957830429077148e-01,2.720848023891448975e-01,6.776802539825439453e-01,5.590550303459167480e-01,1.137724369764328003e-01,1.538461595773696899e-01,0.000000000000000000e+00
5.309734120965003967e-02,1.369862854480743408e-01,2.500000000000000000e-01,6.164383143186569214e-02,1.519198715686798096e-01,1.690140813589096069e-01,1.554770320653915405e-01,4.133633375167846680e-01,5.039370059967041016e-01,1.317365318536758423e-01,1.230769529938697815e-01,0.000000000000000000e+00
2.831858992576599121e-01,3.595890104770660400e-01,0.000000000000000000e+00,3.150684833526611328e-01,1.235392391681671143e-01,5.633802711963653564e-02,4.240282624959945679e-02,6.262855529785156250e-01,5.196850299835205078e-01,1.317365318536758423e-01,1.846155077219009399e-01,0.000000000000000000e+00
2.831858992576599121e-01,3.287671208381652832e-01,1.400000005960464478e-01,1.027397289872169495e-01,1.235392391681671143e-01,2.816901355981826782e-02,3.180212154984474182e-02,5.455217957496643066e-01,5.354330539703369141e-01,1.616766601800918579e-01,3.692308664321899414e-01,0.000000000000000000e+00
3.097345829010009766e-01,1.780821830034255981e-01,2.800000011920928955e-01,8.219177275896072388e-02,9.015025198459625244e-02,1.690140813589096069e-01,8.480565249919891357e-02,4.941270649433135986e-01,3.858267068862915039e-01,2.395209670066833496e-01,2.000000327825546265e-01,1.000000000000000000e+00
9.734512865543365479e-02,6.917808055877685547e-01,9.000000357627868652e-02,4.109589010477066040e-02,2.671118676662445068e-01,8.450704067945480347e-02,4.593639448285102844e-02,2.885482311248779297e-01,5.984250903129577637e-01,8.982034772634506226e-02,2.153847068548202515e-01,0.000000000000000000e+00
2.389380931854248047e-01,2.260273844003677368e-01,3.600000143051147461e-01,3.424657583236694336e-01,1.035058423876762390e-01,1.549295783042907715e-01,2.862190902233123779e-01,5.675474405288696289e-01,4.645667672157287598e-01,2.994011938571929932e-01,3.230769932270050049e-01,0.000000000000000000e+00
2.389380931854248047e-01,2.260273844003677368e-01,3.600000143051147461e-01,3.424657583236694336e-01,1.035058423876762390e-01,1.549295783042907715e-01,2.862190902233123779e-01,5.675474405288696289e-01,4.645667672157287598e-01,2.994011938571929932e-01,3.230769932270050049e-01,0.000000000000000000e+00
3.716814517974853516e-01,3.356164395809173584e-01,3.000000119209289551e-01,1.301369816064834595e-01,1.268781274557113647e-01,2.253521084785461426e-01,1.413427591323852539e-01,5.528651475906372070e-01,4.094487428665161133e-01,1.077844202518463135e-01,1.384616196155548096e-01,0.000000000000000000e+00
2.566371858119964600e-01,2.534246444702148438e-01,2.000000029802322388e-01,1.164383515715599060e-01,5.342237353324890137e-01,9.859155118465423584e-02,2.826855145394802094e-02,4.941270649433135986e-01,3.700787127017974854e-01,3.413173258304595947e-01,3.230769932270050049e-01,0.000000000000000000e+00
3.097345829010009766e-01,3.698630332946777344e-01,2.199999988079071045e-01,8.904109895229339600e-02,9.515859186649322510e-02,1.126760542392730713e-01,6.007067114114761353e-02,4.941270649433135986e-01,4.409447610378265381e-01,5.209581255912780762e-01,2.923077940940856934e-01,0.000000000000000000e+00
1.946903020143508911e-01,3.767123222351074219e-01,1.999999955296516418e-02,6.164383143186569214e-02,6.343907117843627930e-02,5.633802711963653564e-02,1.766784489154815674e-02,4.500757157802581787e-01,5.826770663261413574e-01,1.137724369764328003e-01,1.692308336496353149e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.739725708961486816e-01,1.500000059604644775e-01,8.219177275896072388e-02,7.011687010526657104e-02,9.859155118465423584e-02,2.084805667400360107e-01,2.444924861192703247e-01,9.133857488632202148e-01,1.377245485782623291e-01,7.230770587921142578e-01,0.000000000000000000e+00
2.743362784385681152e-01,5.582191348075866699e-01,4.300000071525573730e-01,8.904109895229339600e-02,1.702838093042373657e-01,2.957746386528015137e-01,3.816254436969757080e-01,5.088093876838684082e-01,4.015747308731079102e-01,2.395209670066833496e-01,1.230769529938697815e-01,0.000000000000000000e+00
3.628318607807159424e-01,1.164383441209793091e-01,5.199999809265136719e-01,4.794520884752273560e-02,1.686143577098846436e-01,1.549295783042907715e-01,1.095406338572502136e-01,5.014704465866088867e-01,4.015747308731079102e-01,1.497005820274353027e-01,1.692308336496353149e-01,0.000000000000000000e+00
1.592920571565628052e-01,1.917808204889297485e-01,2.300000041723251343e-01,4.794520884752273560e-02,9.015025198459625244e-02,5.633802711963653564e-02,2.120141312479972839e-02,4.207066893577575684e-01,4.724407792091369629e-01,1.377245485782623291e-01,1.230769529938697815e-01,0.000000000000000000e+00
8.849558234214782715e-02,1.301369816064834595e-01,3.700000047683715820e-01,3.424657508730888367e-02,1.035058423876762390e-01,1.549295783042907715e-01,3.180212080478668213e-01,3.913376331329345703e-01,4.566927850246429443e-01,1.497005820274353027e-01,1.230769529938697815e-01,0.000000000000000000e+00
3.716814517974853516e-01,3.698630332946777344e-01,2.599999904632568359e-01,5.479452386498451233e-02,1.035058423876762390e-01,4.225352033972740173e-02,6.007067114114761353e-02,5.161527395248413086e-01,3.228346705436706543e-01,2.455089837312698364e-01,1.230769529938697815e-01,0.000000000000000000e+00
1.769911646842956543e-01,2.739725708961486816e-01,3.999999910593032837e-02,8.904109895229339600e-02,9.515859186649322510e-02,9.859155118465423584e-02,3.180212154984474182e-02,4.060199856758117676e-01,5.196850299835205078e-01,1.796407103538513184e-01,1.538461595773696899e-01,0.000000000000000000e+00
1.769911646842956543e-01,2.602739632129669189e-01,3.999999910593032837e-02,8.219177275896072388e-02,9.348915517330169678e-02,7.042253762483596802e-02,2.826855145394802094e-02,3.986809849739074707e-01,5.118110179901123047e-01,1.856287270784378052e-01,1.538461595773696899e-01,0.000000000000000000e+00
3.539823591709136963e-01,1.780821830034255981e-01,3.600000143051147461e-01,1.438356041908264160e-01,1.151919886469841003e-01,4.084506928920745850e-01,3.992932736873626709e-01,5.088093876838684082e-01,3.622047007083892822e-01,1.377245485782623291e-01,1.538461595773696899e-01,0.000000000000000000e+00
2.654867470264434814e-01,2.671232819557189941e-01,1.500000059604644775e-01,1.301369816064834595e-01,1.636060178279876709e-01,4.507042169570922852e-01,2.367491126060485840e-01,3.986809849739074707e-01,3.385826647281646729e-01,1.796407103538513184e-01,2.769231200218200684e-01,0.000000000000000000e+00
2.743362784385681152e-01,3.424657583236694336e-01,3.999999910593032837e-02,1.986301392316818237e-01,1.202003359794616699e-01,3.380281627178192139e-01,1.378091871738433838e-01,5.675474405288696289e-01,4.724407792091369629e-01,1.197604537010192871e-01,1.692308336496353149e-01,0.000000000000000000e+00
4.955752491950988770e-01,2.054794281721115112e-01,5.699999928474426270e-01,1.712328791618347168e-01,9.682805091142654419e-02,4.225352033972740173e-02,1.413427572697401047e-02,5.161527395248413086e-01,2.362203896045684814e-01,1.796407103538513184e-01,1.846155077219009399e-01,0.000000000000000000e+00
2.566371858119964600e-01,3.493150472640991211e-01,1.199999973177909851e-01,2.876712083816528320e-01,1.652754694223403931e-01,6.901408433914184570e-01,3.674911558628082275e-01,6.042598485946655273e-01,4.094487428665161133e-01,2.634730339050292969e-01,1.538461595773696899e-01,0.000000000000000000e+00
2.831858992576599121e-01,3.219177722930908203e-01,1.800000071525573730e-01,9.589041024446487427e-02,1.068447381258010864e-01,2.253521084785461426e-01,1.696113049983978271e-01,5.455217957496643066e-01,5.433070659637451172e-01,1.556885987520217896e-01,2.461539059877395630e-01,0.000000000000000000e+00
2.389380931854248047e-01,1.849314868450164795e-01,3.100000023841857910e-01,1.027397289872169495e-01,1.035058423876762390e-01,1.126760542392730713e-01,1.413427591323852539e-01,4.500757157802581787e-01,5.275590419769287109e-01,1.257485151290893555e-01,1.538461595773696899e-01,0.000000000000000000e+00
3.716814517974853516e-01,1.917808204889297485e-01,4.000000059604644775e-01,8.904109895229339600e-02,1.118530929088592529e-01,2.535211145877838135e-01,1.625441759824752808e-01,5.822341442108154297e-01,5.511810183525085449e-01,1.856287270784378052e-01,1.230769529938697815e-01,0.000000000000000000e+00
2.743362784385681152e-01,3.904109299182891846e-01,4.900000095367431641e-01,6.164383143186569214e-02,1.719532608985900879e-01,2.676056325435638428e-01,3.745582997798919678e-01,4.941270649433135986e-01,3.700787127017974854e-01,2.275448888540267944e-01,1.384616196155548096e-01,0.000000000000000000e+00
2.566371858119964600e-01,2.739725708961486816e-01,1.599999964237213135e-01,6.849315017461776733e-02,1.218697875738143921e-01,1.549295783042907715e-01,1.024734973907470703e-01,4.941270649433135986e-01,5.039370059967041016e-01,1.736526936292648315e-01,1.692308336496353149e-01,1.000000000000000000e+00
2.123894095420837402e-01,4.212328791618347168e-01,5.000000074505805969e-02,7.534246891736984253e-02,1.151919886469841003e-01,1.690140813589096069e-01,1.696113049983978271e-01,4.794403612613677979e-01,5.118110179901123047e-01,1.437125653028488159e-01,2.153847068548202515e-01,0.000000000000000000e+00
2.300885021686553955e-01,4.143835604190826416e-01,5.000000074505805969e-02,2.568493187427520752e-01,1.235392391681671143e-01,4.225352033972740173e-02,1.766784489154815674e-02,4.500757157802581787e-01,5.275590419769287109e-01,3.592812642455101013e-02,3.846153914928436279e-01,0.000000000000000000e+00
2.300885021686553955e-01,4.143835604190826416e-01,5.000000074505805969e-02,2.568493187427520752e-01,1.235392391681671143e-01,4.225352033972740173e-02,1.766784489154815674e-02,4.500757157802581787e-01,5.275590419769287109e-01,3.592812642455101013e-02,3.846153914928436279e-01,0.000000000000000000e+00
2.566371858119964600e-01,2.739725708961486816e-01,1.099999994039535522e-01,4.109589010477066040e-02,1.118530929088592529e-01,1.408450752496719360e-01,1.166077703237533569e-01,4.941270649433135986e-01,5.354330539703369141e-01,1.497005820274353027e-01,1.846155077219009399e-01,0.000000000000000000e+00
1.769911646842956543e-01,4.006848931312561035e-01,7.000000029802322388e-02,4.794520884752273560e-02,1.068447381258010864e-01,7.042253762483596802e-02,3.180212154984474182e-02,4.500757157802581787e-01,5.511810183525085449e-01,1.497005820274353027e-01,3.538461923599243164e-01,0.000000000000000000e+00
4.159292578697204590e-01,1.369862854480743408e-01,5.699999928474426270e-01,7.534246891736984253e-02,1.035058423876762390e-01,3.661971688270568848e-01,2.084805667400360107e-01,5.014704465866088867e-01,4.251967370510101318e-01,2.754491269588470459e-01,3.538461923599243164e-01,0.000000000000000000e+00
3.008849918842315674e-01,4.006848931312561035e-01,5.000000074505805969e-02,6.849315017461776733e-02,1.035058423876762390e-01,9.859155118465423584e-02,4.593639448285102844e-02,4.500757157802581787e-01,4.724407792091369629e-01,3.712574839591979980e-01,3.230769932270050049e-01,0.000000000000000000e+00
2.743362784385681152e-01,3.493150472640991211e-01,7.999999821186065674e-02,6.849315017461776733e-02,1.068447381258010864e-01,1.971831023693084717e-01,7.420494407415390015e-02,4.867837131023406982e-01,4.566927850246429443e-01,1.257485151290893555e-01,1.692308336496353149e-01,0.000000000000000000e+00
2.743362784385681152e-01,3.767123222351074219e-01,2.300000041723251343e-01,8.219177275896072388e-02,1.268781274557113647e-01,2.253521084785461426e-01,3.180212080478668213e-01,4.500757157802581787e-01,4.566927850246429443e-01,8.982034772634506226e-02,1.692308336496353149e-01,0.000000000000000000e+00
2.743362784385681152e-01,3.904109299182891846e-01,2.199999988079071045e-01,6.849315017461776733e-02,1.202003359794616699e-01,2.394366264343261719e-01,3.109540641307830811e-01,4.427323639392852783e-01,4.488187730312347412e-01,8.982034772634506226e-02,1.692308336496353149e-01,0.000000000000000000e+00
3.274336755275726318e-01,3.801369667053222656e-01,2.599999904632568359e-01,8.219177275896072388e-02,1.202003359794616699e-01,1.408450752496719360e-01,1.307420432567596436e-01,5.528651475906372070e-01,4.488187730312347412e-01,1.197604537010192871e-01,1.230769529938697815e-01,0.000000000000000000e+00
4.513274431228637695e-01,1.369862854480743408e-01,5.400000214576721191e-01,1.095890402793884277e-01,1.368948221206665039e-01,3.802816867828369141e-01,2.720848023891448975e-01,6.115988492965698242e-01,4.251967370510101318e-01,2.934131622314453125e-01,1.846155077219009399e-01,0.000000000000000000e+00
3.716814517974853516e-01,1.986301243305206299e-01,6.399999856948852539e-01,8.904109895229339600e-02,1.352253854274749756e-01,1.126760542392730713e-01,1.272084861993789673e-01,6.262855529785156250e-01,6.299211382865905762e-01,1.976048052310943604e-01,3.230769932270050049e-01,0.000000000000000000e+00
3.716814517974853516e-01,1.986301243305206299e-01,6.399999856948852539e-01,8.904109895229339600e-02,1.352253854274749756e-01,1.126760542392730713e-01,1.272084861993789673e-01,6.262855529785156250e-01,6.299211382865905762e-01,1.976048052310943604e-01,3.230769932270050049e-01,0.000000000000000000e+00
1.946903020143508911e-01,4.554794430732727051e-01,0.000000000000000000e+00,1.027397289872169495e-01,1.535893231630325317e-01,1.830985844135284424e-01,8.480565249919891357e-02,4.794403612613677979e-01,6.141731142997741699e-01,1.317365318536758423e-01,3.538461923599243164e-01,0.000000000000000000e+00
1.858407109975814819e-01,4.315068423748016357e-01,1.199999973177909851e-01,7.534246891736984253e-02,1.235392391681671143e-01,1.549295783042907715e-01,2.614840865135192871e-01,4.207066893577575684e-01,5.039370059967041016e-01,1.137724369764328003e-01,2.615385651588439941e-01,0.000000000000000000e+00
3.274336755275726318e-01,3.458904027938842773e-01,2.000000029802322388e-01,4.109589010477066040e-02,1.135225370526313782e-01,3.661971688270568848e-01,3.992932736873626709e-01,5.234960913658142090e-01,3.307086527347564697e-01,4.730538725852966309e-01,1.076924279332160950e-01,0.000000000000000000e+00
1.415929198265075684e-01,2.260273844003677368e-01,2.000000029802322388e-01,4.794520884752273560e-02,9.515859186649322510e-02,2.816901355981826782e-02,3.180212154984474182e-02,4.207066893577575684e-01,5.275590419769287109e-01,1.377245485782623291e-01,1.230769529938697815e-01,0.000000000000000000e+00
2.831858992576599121e-01,2.123287618160247803e-01,6.999999880790710449e-01,6.849315017461776733e-02,7.545909881591796875e-01,2.957746386528015137e-01,2.155476957559585571e-01,5.381784439086914062e-01,3.070866465568542480e-01,5.688622593879699707e-01,1.538461595773696899e-01,0.000000000000000000e+00
2.477876394987106323e-01,2.602739632129669189e-01,4.699999988079071045e-01,7.534246891736984253e-02,1.235392391681671143e-01,2.816901504993438721e-01,2.367491126060485840e-01,5.088093876838684082e-01,4.881888031959533691e-01,1.437125653028488159e-01,1.076924279332160950e-01,0.000000000000000000e+00
2.389380931854248047e-01,3.767123222351074219e-01,2.599999904632568359e-01,6.164383143186569214e-02,6.494157314300537109e-01,2.112676054239273071e-01,1.590106040239334106e-01,5.014704465866088867e-01,3.307086527347564697e-01,4.850299060344696045e-01,1.538461595773696899e-01,0.000000000000000000e+00
1.504425108432769775e-01,1.232876703143119812e-01,4.799999892711639404e-01,6.164383143186569214e-02,9.515859186649322510e-02,2.394366264343261719e-01,1.943462938070297241e-01,4.280456602573394775e-01,5.511810183525085449e-01,2.694610655307769775e-01,2.923077940940856934e-01,0.000000000000000000e+00
2.035398483276367188e-01,2.945205569267272949e-01,1.500000059604644775e-01,8.904109895229339600e-02,1.068447381258010864e-01,2.535211145877838135e-01,1.201413422822952271e-01,4.427323639392852783e-01,5.275590419769287109e-01,1.556885987520217896e-01,2.615385651588439941e-01,0.000000000000000000e+00
3.539823591709136963e-01,2.534246444702148438e-01,2.800000011920928955e-01,6.849315017461776733e-02,1.636060178279876709e-01,2.676056325435638428e-01,4.593639671802520752e-01,5.234960913658142090e-01,1.496063172817230225e-01,9.700599312782287598e-01,2.307692319154739380e-01,0.000000000000000000e+00
2.743362784385681152e-01,2.534246444702148438e-01,2.599999904632568359e-01,6.849315017461776733e-02,8.347245305776596069e-02,1.126760542392730713e-01,8.833922445774078369e-02,4.794403612613677979e-01,5.118110179901123047e-01,1.856287270784378052e-01,1.846155077219009399e-01,0.000000000000000000e+00
4.159292578697204590e-01,1.849314868450164795e-01,4.399999976158142090e-01,8.219177275896072388e-02,1.585976630449295044e-01,4.647887349128723145e-01,4.204947054386138916e-01,5.675474405288696289e-01,3.149606585502624512e-01,5.329341292381286621e-01,1.692308336496353149e-01,0.000000000000000000e+00
2.123894095420837402e-01,3.424657583236694336e-01,7.999999821186065674e-02,6.164383143186569214e-02,1.068447381258010864e-01,9.859155118465423584e-02,6.360424309968948364e-02,5.675474405288696289e-01,5.826770663261413574e-01,1.197604537010192871e-01,9.230775386095046997e-02,0.000000000000000000e+00
2.920354306697845459e-01,2.739725708961486816e-01,2.599999904632568359e-01,6.849315017461776733e-02,1.118530929088592529e-01,5.774647593498229980e-01,4.734982252120971680e-01,4.647580385208129883e-01,3.858267068862915039e-01,1.257485151290893555e-01,1.692308336496353149e-01,0.000000000000000000e+00
3.539823591709136963e-01,2.534246444702148438e-01,2.800000011920928955e-01,6.849315017461776733e-02,1.636060178279876709e-01,2.676056325435638428e-01,4.593639671802520752e-01,5.234960913658142090e-01,1.496063172817230225e-01,9.700599312782287598e-01,2.307692319154739380e-01,0.000000000000000000e+00
3.539823591709136963e-01,2.534246444702148438e-01,2.899999916553497314e-01,7.534246891736984253e-02,1.636060178279876709e-01,2.535211145877838135e-01,4.487632513046264648e-01,5.234960913658142090e-01,1.496063172817230225e-01,9.880239367485046387e-01,2.153847068548202515e-01,0.000000000000000000e+00
2.743362784385681152e-01,2.534246444702148438e-01,2.599999904632568359e-01,6.849315017461776733e-02,8.347245305776596069e-02,1.126760542392730713e-01,8.833922445774078369e-02,4.794403612613677979e-01,5.118110179901123047e-01,1.856287270784378052e-01,1.846155077219009399e-01,0.000000000000000000e+00
3.539824113249778748e-02,6.164383292198181152e-01,3.999999910593032837e-02,3.424657508730888367e-02,5.509182065725326538e-02,5.633803009986877441e-01,2.791519463062286377e-01,2.738615274429321289e-01,7.952754497528076172e-01,8.982034772634506226e-02,3.230769932270050049e-01,0.000000000000000000e+00
8.849550038576126099e-03,3.287671208381652832e-01,1.700000017881393433e-01,9.589041024446487427e-02,7.679465413093566895e-02,2.253521084785461426e-01,3.533568978309631348e-01,2.298101633787155151e-01,8.740155100822448730e-01,1.616766601800918579e-01,6.923077106475830078e-01,0.000000000000000000e+00
1.946903020143508911e-01,4.486300945281982422e-01,0.000000000000000000e+00,1.438356041908264160e-01,1.502504199743270874e-01,9.859155118465423584e-02,6.007067114114761353e-02,4.721013903617858887e-01,5.590550303459167480e-01,1.377245485782623291e-01,3.538461923599243164e-01,0.000000000000000000e+00
